ID,Clee,Nombre_Unidad_Económica,Razón_social,Código_SCIAN,Nombre_SCIAN,Personal_ocupado_maximo,Tipo_vialidad,Nombre_vialidad,entre_vialidad_1,Nombre_entre_vialidad_1,entre_vialidad_2,Nombre_entre_vialidad_2,entre_vialidad_3,Nombre_entre_vialidad_3,Número_exterior,Letra_exterior,Edificio,Edificio_Piso,Número_interior,Letra_interior,Nombre_colonia,Tipo_centro_comercial,Nombre_plaza,Número_local,Código_Postal,Clave_entidad,Entidad_federativa,Clave_municipio,Municipio,Clave_localidad,AGEB,Manzana,teléfono,Correo,Sitio_web,Latitud,Longitud,Fecha_registro_DENUE
8829576,19046812110016631000000000U1,ESTETICA ESTHER,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,PICO BOLIVAR,CALLE,PICO DEL FUEGO,CALLE,VOLCAN DE SANTA MARIA,CALLE,SIERRA DE JUÁREZ,0,SN,NaN,NaN,0,NaN,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,540,34,8112307411,ESTHERBALLEZACH@HOTMAIL.COM,NaN,25.73998934,-100.2708297,2019-11
2937316,19046812110004721000000000U4,ESTETICA EUGENIA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,NAVARRA,CALLE,3,CALLE,CATALUÑA,CALLE,8,215,NaN,NaN,NaN,0,NaN,ITURBIDE,NaN,NaN,NaN,66420,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,930,18,NaN,NaN,NaN,25.75496473,-100.3002151,2010-07
3030383,19046812110007701000000000U3,ESTETICA EUROPA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,LOS REALES,CALLE,GARDENIAS,CALLE,ARAGONESA,CALLE,VILLA DE GUADALUPE,NaN,SN,NaN,NaN,NaN,NaN,LOS REALES,NaN,NaN,NaN,66476,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1163,56,8183790562,NaN,NaN,25.72101788,-100.2381147,2010-07
2976662,19046812110010631000000000U7,ESTETICA FACIAL DELIA THEOVITAL,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,LAS PUENTES,CALLE,SIERRA ENCANTADA,CALLE,SIERRA MIXTECA,CALLE,SIERRA MIXTECA,0,SN,NaN,NaN,3,NaN,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,979,26,NaN,NaN,WWW.BELLEZANATURALDELIA.COM,25.74229165,-100.274727,2014-12
9148921,19046812110020851000000000U9,ESTETICA FAMILIAR,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROMULO GARZA,CALLE,ÁLAMO,CALLE,CIPRESES,CALLE,FRESNO,536,NaN,NaN,NaN,NaN,NaN,HACIENDA LOS MORALES,NaN,NaN,NaN,66495,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1623,6,NaN,NaN,NaN,25.72116217,-100.2308916,2019-11
7540727,19046812110017211000000000U1,ESTETICA FANNY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,REPUBLICA MEXICANA,CALLE,GREGORIO ZAMBRANO,CALLE,CARLOS OROZCO ROMERO,CALLE,PENSAMIENTO,1807,NaN,NaN,NaN,0,NaN,RESIDENCIAL ROBLE PRIMER SECTOR,NaN,NaN,NaN,66414,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,875,1,8112559018,NaN,NaN,25.76232173,-100.2737867,2019-11
2977024,19046812110011021001000000U0,ESTETICA FEMME SPA,NaN,812110,Salones y clínicas de belleza y peluquerías,10,CALLE,15 DE AGOSTO,CALLE,8 DE DICIEMBRE,CALLE,18 DE DICIEMBRE,CALLE,PRIMERO DE ENERO,276,D,D,NaN,NaN,NaN,ROBLE,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,184,3,8183525970,CITAS@FEMMESPA.COM,WWW.FEMMESPA.COM,25.74250741,-100.3066421,2014-12
3029283,19046812110000671000000000U5,ESTETICA FLOR,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LAGO DEL SALADO,CALLE,LAGO SUPERIOR,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO DE JACO,309,NaN,NaN,NaN,NaN,NaN,HACIENDA LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1106,68,8117219600,NaN,NaN,25.72482706,-100.2209613,2010-07
3035972,19046812110012301000000000U5,ESTETICA FLOR,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,PUEBLA,CALLE,LICENCIADO ADOLFO LOPEZ MATEOS,CALLE,PLAN DE SAN LUIS,CALLE,AQUILES SERDÁN,109,NaN,NaN,NaN,0,NaN,DIAZ ORDAZ,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1229,29,NaN,NaN,NaN,25.71637081,-100.2718965,2010-07
9030204,19046812110015321000000000U0,ESTETICA G G,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,AUSTRALIA,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,BORNEO,CALLE,ZANZÍBAR,23,NaN,NaN,NaN,NaN,NaN,FUTURO NOGALAR,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1661,15,8116310183,NaN,NaN,25.71447659,-100.2837304,2019-11
3030868,19046812110004141000000000U5,ESTETICA GABY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,LONDRES,AVENIDA,CASA BLANCA,CALLE,RIO BALSAS,CALLE,RÍO PÁNUCO,535,NaN,NaN,NaN,NaN,NaN,VILLAS DECASA BLANCA,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1356,5,8110219974,NaN,NaN,25.73247805,-100.239792,2010-07
3025747,19046812110005391000000000U5,ESTETICA GALA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LICENCIADO GUSTAVO DIAZ ORDAZ,CALLE,LAZARO CARDENAS,CALLE,VENUSTIANO CARRANZA,AVENIDA,ZACATECAS,0,SN,NaN,NaN,0,NaN,BENITO JUAREZ,NaN,NaN,NaN,66410,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,856,10,8116240691,GUADALUPE.AVILA.SAENZ@GMAIL.COM,NaN,25.76306107,-100.2675794,2010-07
3031915,19046812110006021000000000U7,ESTETICA GARY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MONTE EVEREST,CALLE,MONTE FUJIYAMA,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,MONTE ARPATOS,NaN,SN,NaN,NaN,NaN,NaN,FRANCISCO G. SADA,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,381,17,NaN,NaN,NaN,25.7036391,-100.2613035,2010-07
8712681,19046812110014621000000000U4,ESTETICA GARZA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MIGUEL HIDALGO Y COSTILLA,CALLE,GENERAL IGNACIO ZARAGOZA,CALLE,CUAUHTEMOC,CALLE,IGNACIO ALDAMA,506,NaN,NaN,NaN,NaN,NaN,SAN NICOLAS CENTRO,NaN,NaN,NaN,66400,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,57,10,NaN,NaN,NaN,25.75854012,-100.290901,2019-11
7657460,19046812110019951000000000U0,ESTETICA GENESIS,ESTETICA GENESIS ,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,DIPUTADO JOSE MARIA RODRIGUEZ,CALLE,DIPUTADO RAFAEL ESPELETA,AVENIDA,ROBERTO GARZA SADA,CALLE,DIPUTADO JORGE VON VERSEN,714,NaN,NaN,NaN,NaN,NaN,CONSTITUYENTES DE QUERETARO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1252,3,NaN,NaN,NaN,25.71541625,-100.2632535,2019-11
3030057,19046812110001011000000000U3,ESTETICA GERON,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROMULO GARZA,AVENIDA,LOS ÁRBOLES,AVENIDA,AVENIDA DEL PARAISO,CALLE,JAZMINES,417,NaN,NaN,NaN,NaN,NaN,INDUSTRIAS DEL VIDRIO 5 SEC,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1178,29,8181410030,NaN,NaN,25.72156509,-100.2307633,2010-07
8971528,19046812110019611000000000U0,ESTETICA GINO,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CRISTOBAL COLON,PRIVADA,7,CALLE,ZONA PONIENTE,AVENIDA,UNIVERSIDAD,1001,NaN,NaN,NaN,NaN,NaN,FOMERREY 91,NaN,NaN,NaN,66459,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,945,19,8114735998,NaN,NaN,25.75170512,-100.2981656,2019-11
2979832,19046812110010061000000000U7,ESTETICA GLADYS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,GRES,CALLE,ALUMINA,CALLE,CALIZA,CALLE,AVENIDA UNO,302,NaN,NaN,NaN,NaN,NaN,PARQUE DE LA TALAVERNA,NaN,NaN,NaN,66473,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1638,22,NaN,NaN,NaN,25.71414318,-100.2333212,2014-12
2937247,19046812110003551000000000U6,ESTETICA GLAM,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,SENDERO NORTE,CALLE,CASA DE CORTEZ,CALLE,CASA DEL CURATO,CALLE,CASA DE ALVARADO,101,NaN,NaN,NaN,0,NaN,GRUPO SECURITAS MEXICO SA DE CV,NaN,NaN,NaN,66451,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1464,4,8116002963,NaN,NaN,25.76610274,-100.3010762,2010-07
7366619,19046812110019421000000000U4,ESTETICA GLAMD,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,GENERAL JOSE MARIA MORELOS Y PAVON,CALLE,PORFIRIO DIAZ,AVENIDA,BENITO JUAREZ,CALLE,IGNACIO ALLENDE,128,NaN,PLAZA Y CENTRO COMERCIAL,PISO 1,6,NaN,SAN NICOLAS CENTRO,CENTRO Y PLAZA COMERCIAL,PLAZA VIA 128,6,66400,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,95,9,NaN,NaN,NaN,25.75561242,-100.2917502,2019-11
7541326,19046812110018041000000000U1,ESTETICA GLAMOUR,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,PICO ACONCAGUA,AVENIDA,PICO BOLIVAR,CALLE,SIERRA DE JUAREZ,CALLE,PICO DEL FUEGO,1000,NaN,NaN,NaN,0,NaN,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,540,33,NaN,BLANCANELYRMZ@HOTMAIL.COM,NaN,25.74051253,-100.2706478,2019-11
3035649,19046812110012871000000000U7,ESTETICA GRIS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,DIPUTADO ARNULFO SILVA,CALLE,DIPUTADO R. FRAUSTRO,AVENIDA,ROBERTO GARZA SADA,CALLE,FERNaNDO VIZCAÍNO,NaN,SN,NaN,NaN,NaN,NaN,CONSTITUYENTES DE QUERETARO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,343,39,NaN,NaN,NaN,25.71417674,-100.2610325,2010-07
3033631,19046812110012901000000000U2,ESTETICA HAIR DESING,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,PARQUE ORIENTE,CALLE,CUARTA,CALLE,QUINTA,CALLE,PARQUE ORIENTE,0,SN,NaN,NaN,0,NaN,MIGUEL ALEMAN,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,786,13,8128915893,NaN,NaN,25.72071118,-100.2249487,2014-12
3032738,19046812110006011000000000U8,ESTETICA HAPPY KIDS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROMULO GARZA,CALLE,CIPRESES,CALLE,LOS LAURELES,CALLE,FRESNO,418,NaN,NaN,NaN,NaN,NaN,LOS LAURELES,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1623,7,8183794793,NaN,NaN,25.72045024,-100.2324863,2010-07
3011726,19046812110007321000000000U0,ESTETICA HER-OZ,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,LAS PUENTES,AVENIDA,SAN NICOLAS,CALLE,SIERRA DEL CORO,CALLE,CERRO DE SANTIAGO,323,B,NaN,NaN,NaN,NaN,LAS PUENTES SEGUNDO SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,201,11,8181340593,NaN,NaN,25.74309658,-100.2872124,2010-07
2937359,19046812110006171000000000U0,ESTETICA HOLLY BEAUTE,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CATALUÑA,CALLE,OVIEDO,CALLE,NAVARRA,CALLE,BURGOS,NaN,SN,NaN,NaN,NaN,NaN,ITURBIDE,NaN,NaN,NaN,66420,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,945,4,NaN,NaN,NaN,25.75468309,-100.299926,2010-07
8369601,19046812110020561000000000U4,ESTETICA HOLLYWOOD,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,SANTO DOMINGO,CALLEJON,NINGUNO,CALLE,CARDENAL MERCIER,CALLE,ANTIGUO CAMINO A SANTO DOMINGO,816,NaN,NaN,NaN,NaN,NaN,SANTA MARIA,NaN,NaN,NaN,66430,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,894,29,NaN,NaN,NaN,25.75515328,-100.2821623,2019-11
3020411,19046812110001521000000000U1,ESTETICA INFANTIL PEKES,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,SENDERO NORTE,CALLE,OMEGA,AVENIDA,MORENITA MIA,CALLE,SIGMA,100,F,NaN,NaN,NaN,NaN,VALLE SOL,NaN,NaN,NaN,66425,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1498,4,8113672314,NaN,NaN,25.76886688,-100.2794063,2010-07
2933302,19046812110004261000000000U1,ESTETICA INFANTIL TRIS TRAS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,SIN REFERENCIA,AVENIDA,SAN NICOLAS,AVENIDA,AVENIDA DE LA JUVENTUD,OTRO (ESPECIFIQUE),NINGUNO,105,NaN,SAN JORGE,PLANTA BAJA,8,NaN,ARBOLEDAS DE SAN JORGE,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JORGE,8,66465,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1657,45,NaN,CECI2609@YAHOO.COM,NaN,25.73347043,-100.2917201,2010-07
7679146,19046812110015511000000000U6,ESTETICA INFANTIL Y JUVENIL,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,CASA BLANCA,CALLE,ARGENTINA,CALLE,BRASIL,CALLE,ARGENTINA,206,2,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,NaN,NaN,COL.LOS ANGELES 7MO SECTOR,CENTRO Y PLAZA COMERCIAL,PRINCECITA FLORENCIA,2,66475,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1568,28,NaN,NaN,NaN,25.73214335,-100.2369186,2019-11
2974595,19046812110013711000000000U4,ESTETÍCA IRAZOQUI,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LUIS M. FARIAS,CALLE,ALFONSO MARTINEZ DOMINGUEZ,CALLE,LICENCIADO PEDRO G. ZORRILLA MARTINEZ,CALLE,TERCERA,NaN,SN,NaN,NaN,NaN,NaN,NUEVO PERIFERICO,NaN,NaN,NaN,66423,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,945,22,NaN,NaN,NaN,25.75245121,-100.3003968,2014-12
3005437,19046468213000081000000000U6,ESTETICA IRENE,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,SAN JACINTO,CALLE,SAN MATEO,CALLE,SAN ISIDRO,NaN,SN,NaN,NaN,NaN,NaN,VILLAS DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1303,23,NaN,NaN,NaN,25.74799747,-100.2579836,2010-07
2978399,19046812110010531000000000U9,ESTETICA JANETH S,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,HAMBURGO,CALLE,MANZANARES,CALLE,ZARAGOZA,CALLE,ZURICH,1005,NaN,NaN,NaN,NaN,NaN,LOS ANGELES 3ER SECTOR,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1110,38,8118814000,NaN,NaN,25.7302994,-100.220572,2014-12
3035606,19046812110006841000000000U8,ESTETICA JAZMIN,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,RAUL RANGEL FRIAS,CALLE,EDUARDO LIVAS VILLARREAL,CALLE,GENERAL ANTONIO I. VILLARREAL,CALLE,SALVADOR ALVARADO,463,NaN,NaN,NaN,NaN,NaN,PEÑA GUERRA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,343,55,8183944110,NaN,NaN,25.71729458,-100.2552856,2010-07
3003473,19046812110000541000000000U0,ESTETICA JESSY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,TLALOC,CALLE,MOCTEZUMA,CALLE,XICOTENCATL,CALLE,BOCHICA,112,NaN,NaN,NaN,NaN,NaN,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1233,16,NaN,NaN,NaN,25.7215953,-100.2694414,2010-07
7656793,19046812110019721000000000U7,ESTETICA JESSY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,TLALOC,CALLE,MOCTEZUMA,CALLE,XICOTENCATL,CALLE,BOCHICA,112,NaN,NaN,NaN,NaN,NaN,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1233,16,NaN,NaN,NaN,25.7215953,-100.2694414,2019-11
3007119,19046812110009081000000000U8,ESTETICA JESUS GARCIA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,VESUBIO,AVENIDA,PICO BOLIVAR,CALLE,MONTES APALACHES,CALLE,PICO COLORADO,949,NaN,NaN,NaN,NaN,NaN,LAS PUENTES SECTOR 10,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1021,31,8183834377,NaN,NaN,25.74121443,-100.2713578,2010-07
3003485,19046812110012351000000000U0,ESTETICA JHONNY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,TENOCH,CALLE,CUITLAHUAC,CALLE,XICOTENCATL,CALLE,TEXCOCO,230,NaN,NaN,NaN,NaN,NaN,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1233,28,8183534512,NaN,NaN,25.72004233,-100.2665864,2014-12
2978491,19046812110013551000000000U4,ESTETICA JIREH,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,JABATOS,CALLE,3A,CALLE,SEPTIMA,CALLE,GENERAL BONIFACIO SALINAS LEAL,200,NaN,NaN,NaN,NaN,NaN,PASEO DE LOS ANGELES,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,786,17,8183230810,NaN,NaN,25.72023192,-100.2283514,2014-12
7710151,19046812110020391000000000U6,ESTETICA JIREH,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CARNICEROS,CALLE,APOLO,CALLE,BARRENDEROS,CALLE,ELECTRICISTAS,NaN,SN,NaN,NaN,NaN,NaN,BLAS CHUMACERO,NaN,NaN,NaN,66473,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1375,48,8187082082,NaN,NaN,25.712475,-100.2275069,2019-11
3038236,19046812110007941000000000U5,ESTETICA JUANY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,TURQUESA,CALLE,RAFAEL MARTINEZ,CALLE,TURMALINA,CALLE,CINABRIO,521,NaN,NaN,NaN,NaN,NaN,ARBOLEDAS DEL MEZQUITAL,NaN,NaN,NaN,66448,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1534,30,NaN,NaN,NaN,25.74306893,-100.2451744,2010-07
3035676,19046812110003081000000000U4,ESTETICA JUANY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,DIPUTADO LUIS M. ROJAS,CALLE,RAUL MURRIETA,CALLE,OSCAR ARIZPE,CALLE,OSCAR ARIZPE,208,NaN,NaN,NaN,NaN,NaN,CONSTITUYENTES DE QUERETARO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,343,15,8183790616,NaN,NaN,25.71575109,-100.2586727,2010-07
3035860,19046812110005351000000000U9,ESTETICA JUANY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,FEDERACION DE TRABAJADORES DE NUEVO LEON,PEATONAL,PEATONAL DE LAS GARANTIAS INDIVIDUALES,AVENIDA,ROMULO GARZA,CALLE,LIBERTAD DE EXPRESIÓN,102,NaN,NaN,NaN,0,NaN,CONSTITUYENTES DE QUERETARO SECT 4,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1252,36,NaN,NaN,NaN,25.71150661,-100.2633636,2010-07
2974802,19046812110012131000000000U6,ESTETICA JULY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,BENITO JUAREZ,CALLE,GENERAL TERAN,CALLE,GENERAL SIMON BOLIVAR,CALLE,PORFIRIO DÍAZ,599,NaN,NaN,NaN,NaN,NaN,SAN NICLOAS CENTRO,NaN,NaN,NaN,66400,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,95,36,NaN,NaN,NaN,25.75599456,-100.2874573,2014-12
3035768,19046812110000121000000000U1,ESTETICA JULY HURTADO,ESTÉTICA JULY ,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MEXICA,CALLE,CUITLAHUAC,CALLE,XICOTENCATL,CALLE,XOLA,224,B,NaN,NaN,NaN,NaN,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1233,21,8183534564,NaN,NaN,25.72189379,-100.2673351,2010-07
2974564,19046812110013881000000000U5,ESTETÍCA JYM,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MAURO AMARANTE URIBE,CALLE,CHICHEN ITZA,CALLE,TULUM,CALLE,BALCONES DE SAN NICOLÁS,1053,NaN,NaN,NaN,NaN,NaN,BALCONES DE ANAHUAC,NaN,NaN,NaN,66422,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,413,6,811513837,NaN,NaN,25.76339681,-100.3171349,2014-12
9205170,19046812110020861000000000U8,ESTETICA KARLA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CHINACOS,CALLE,FRANCISCO SEVERO,CALLE,PASCACIO LUIS DE LETONA,CALLE,CRISTÓBAL HIDALGO,NaN,SN,NaN,NaN,NaN,NaN,VALLE SANTO DOMINGO FOMERREY 34,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1426,31,NaN,NaN,NaN,25.74231315,-100.2591374,2019-11
7541117,19046812110017771000000000U4,ESTETICA KARLA MENDEZ,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,DELTA,CALLE,VALLE SOL,AVENIDA,MORENITA MIA,CALLE,GAMMA,NaN,SN,NaN,NaN,NaN,NaN,VALLE SOL,NaN,NaN,NaN,66425,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1498,6,NaN,NaN,NaN,25.76813465,-100.2802823,2019-11
7658262,19046812110020321000000000U3,ESTETICA KARLA NAILS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROMULO GARZA,CALLE,FEDERACION DE TRABAJADORES DE NUEVO LEON,PEATONAL,P.DE 1917,PEATONAL,PEATONAL DE LAS GARANTÍAS INDIVIDUALES,801,A,NaN,NaN,0,NaN,CONTITUYENTES DENUEVO LEON 4 SECTOR,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1252,37,NaN,NaN,NaN,25.71194787,-100.2623423,2019-11
3032110,19046812110006441000000000U7,ESTETICA KARLA Y ROGER,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,JESUS S. TIJERINA,CALLE,ING. JORGE MARTINEZ,AVENIDA,ROBERTO G. SADA,CALLE,RICARDO QUIROZ,NaN,SN,NaN,NaN,NaN,NaN,INDUSTRIAS DEL VIDRIO 2 SECTOR,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,362,20,NaN,NaN,NaN,25.70649559,-100.25744,2010-07
3021315,19046812110011221000000000U6,ESTETICA KIKA ANGELO,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,PORFIRIO DIAZ,CALLE,CORREGIDORA,PRIVADA,IGNACIO LOPEZ RAYON,CALLE,GENERAL NICOLÁS BRAVO,601,NaN,NaN,NaN,11,NaN,SAN NICOLAS CENTRO,NaN,NaN,NaN,66400,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,57,45,8116838602,NaN,NaN,25.7544406,-100.2966315,2010-07
3006053,19046812110004211000000000U6,ESTETICA KRISTAL,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,PICO BOLIVAR,CALLE,SIERRA DE SAN ELIAS,CALLE,PICO SORATA,CALLE,CORDILLERA CANTÁBRICA,1000,A,NaN,NaN,0,NaN,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,540,38,NaN,NaN,NaN,25.74407392,-100.269392,2010-07
3025816,19046812110000271000000000U4,ESTETICA LA MAESTRA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,AÑO INTERNACIONAL DE LA MUJER,CALLE,MARIA CARDENAS,CALLE,PROFESORA E. TORRES MARTINEZ,CALLE,MARÍA B. CERVANTES,NaN,SN,NaN,NaN,NaN,NaN,MUJERES ILUSTRES F.4,NaN,NaN,NaN,66410,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,841,37,8112564234,NaN,NaN,25.7611875,-100.2630125,2010-07
7334768,19046812110019051000000000U9,ESTETICA LANEZ,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,JERONIMO TREVIÑO,CALLE,SAROLO NORTE,CALLE,FRANCISCO I. MADERO,CALLE,MARIANO MATAMOROS,803,SUR,NaN,NaN,NaN,NaN,CENTRO DE SAN NICOLAS,NaN,NaN,NaN,66400,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,146,3,NaN,NaN,NaN,25.74898887,-100.2907553,2019-11
7657704,19046812110020061000000000U5,ESTETICA LAPRERESTROYKA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROMULO GARZA,AVENIDA,ROBERTO GARZA SADA,AVENIDA,JUAN PABLO II,CALLE,CALZADA UNIÓN,400,NaN,NaN,NaN,10,NaN,CORRAL DE PIEDRA 1 SECTOR,NaN,NaN,NaN,64650,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,362,5,NaN,NaN,NaN,25.71125537,-100.2625921,2019-11
