ID,AGEB,Clee,NUE,RS,SCIAN,NCA,EPO,TV,NV,EV1,NEV1,EV2,NEV2,EV3,NEV3,NEK,LE,E,EP,NI,LI,TAH,NAH,TCC,NCC,NL,CP,CEF,NE,CM,NM,CMZ,NT,CE ,PW,LAT,LON,FiDENUE
3030332,1163,19046812110000751000000000U5,ESTETICA UNISEX SOFIA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,FUNDIDORES,CALLE,MINA DE SODIO,CALLE,MINA DE MAGNESIO,CALLE,MINA DE PALADIO,609,NaN,NaN,NaN,NaN,NaN,COLONIA,LA ESTANCIA,NaN,NaN,NaN,66476,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,6,NaN,NaN,NaN,25.72648962,-100.2423431,2010-07
3030057,1178,19046812110001011000000000U3,ESTETICA GERON,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,AVENIDA,LOS ÁRBOLES,AVENIDA,AVENIDA DEL PARAISO,CALLE,JAZMINES,417,NaN,NaN,NaN,NaN,NaN,COLONIA,INDUSTRIAS DEL VIDRIO 5 SEC,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,29,8181410030,NaN,NaN,25.72156509,-100.2307633,2010-07
7679457,1178,19046812110015661000000000U9,LA MERLINA ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LOS ARBOLES,AVENIDA,ROMULO GARZA,CALLE,JAZMINES,AVENIDA,AVENIDA DEL PARAÍSO,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,INDUSTRIAS DEL VIDRIO 5 SEC,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,29,NaN,NaN,NaN,25.72120889,-100.232337,2019-11
3029977,1197,19046812110004421000000000U1,ESTETICA DE FRANCIA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LILAS,AVENIDA,LOS ÁRBOLES,CALLE,CACTUS,CALLE,ROSAS,316,NaN,NaN,NaN,NaN,NaN,COLONIA,INDUSTRIAS DEL VIDRIO 4TO SECTOR,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,3,8183797941,NaN,NaN,25.7237441,-100.2347566,2010-07
3029976,1197,19046812110001591000000000U4,ESTETICA UNISEX,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS FLORES,CALLE,GARDENIAS,CALLE,CLAVELES,CALLE,CLAVELES,201,B,NaN,NaN,NaN,NaN,COLONIA,INDUSTRIAS DEL VIDRIO AMPLIACION ORIENTE 1 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,8,NaN,NaN,NaN,25.72177865,-100.2372102,2010-07
7656622,1214,19046812110019641000000000U7,ESTETICA YAZMIN,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MARIN,CALLE,ZACATECAS,CALLE,GUSTAVO DIAZ ORDAZ,CALLE,CHIHUAHUA,101,NaN,NaN,NaN,0,NaN,COLONIA,CUCHILLA LA MORENA,NaN,NaN,NaN,66486,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,21,17741040,NaN,NaN,25.72226315,-100.2738518,2019-11
3035972,1229,19046812110012301000000000U5,ESTETICA FLOR,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PUEBLA,CALLE,LICENCIADO ADOLFO LOPEZ MATEOS,CALLE,PLAN DE SAN LUIS,CALLE,AQUILES SERDÁN,109,NaN,NaN,NaN,0,NaN,COLONIA,DIAZ ORDAZ,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,29,NaN,NaN,NaN,25.71637081,-100.2718965,2010-07
2977676,1229,19046812110012231000000000U4,ESTETICA LORENA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,19 DE ENERO,AVENIDA,AVENIDA DE LA JUVENTUD,CALLE,FORTIN DE LAS FLORES,CALLE,18 DE ENERO,203,NaN,NaN,NaN,0,NaN,COLONIA,DIAZ ORDAZ,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,18,NaN,NaN,NaN,25.71609194,-100.2734513,2014-12
3035955,1229,19046812110000481000000000U9,ESTETICA REYNA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,AVENIDA DE LA JUVENTUD,CALLE,PLAN DE SAN LUIS,CALLE,LICENCIADO ADOLFO LOPEZ MATEOS,CALLE,GUSTAVO DÍAZ ORDÁZ,115,NaN,NaN,NaN,0,NaN,COLONIA,DIAZ ORDAZ,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,27,8181347644,NaN,NaN,25.71552687,-100.2729001,2010-07
8684212,1233,19046812110014211000000000U4,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,XICOTENCATL,CALLE,FRANCISCO VILLA,CALLE,CHIHUAHUA,CALLE,MARÍA CAMARA VÉLEZ,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,FLORIDOS BOSQUES DEL NOGALAR (FOMERREY 90),NaN,NaN,NaN,66486,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,6,NaN,NaN,NaN,25.72350924,-100.2691716,2019-11
3003491,1233,19046812110011911000000000U2,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TEXCOCO,CALLE,XICOTENCATL,CALLE,CUITLAHUAC,CALLE,LICENCIADO ADOLFO LÓPEZ MATEOS,208,B,NaN,NaN,NaN,NaN,COLONIA,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,30,NaN,NaN,NaN,25.71909714,-100.2670919,2010-07
3035774,1233,19046812110006341000000000U9,ESTETICA ALHELI,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,XICOTENCATL,CALLE,XOCHITL,CALLE,XOLA,CALLE,MOCTEZUMA,135,NaN,NaN,NaN,NaN,NaN,COLONIA,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,22,8183203547,NaN,NaN,25.72032459,-100.2680267,2010-07
3035759,1233,19046812110006671000000000U9,ESTETICA CITLALI,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TLALOC,CALLE,XICOTENCATL,CALLE,CUITLAHUAC,CALLE,BOCHICA,226,NaN,NaN,NaN,NaN,NaN,COLONIA,AZTEZA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,17,NaN,NaN,NaN,25.72273291,-100.26784,2010-07
3003473,1233,19046812110000541000000000U0,ESTETICA JESSY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TLALOC,CALLE,MOCTEZUMA,CALLE,XICOTENCATL,CALLE,BOCHICA,112,NaN,NaN,NaN,NaN,NaN,COLONIA,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,16,NaN,NaN,NaN,25.7215953,-100.2694414,2010-07
7656793,1233,19046812110019721000000000U7,ESTETICA JESSY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TLALOC,CALLE,MOCTEZUMA,CALLE,XICOTENCATL,CALLE,BOCHICA,112,NaN,NaN,NaN,NaN,NaN,COLONIA,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,16,NaN,NaN,NaN,25.7215953,-100.2694414,2019-11
3003485,1233,19046812110012351000000000U0,ESTETICA JHONNY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TENOCH,CALLE,CUITLAHUAC,CALLE,XICOTENCATL,CALLE,TEXCOCO,230,NaN,NaN,NaN,NaN,NaN,COLONIA,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,28,8183534512,NaN,NaN,25.72004233,-100.2665864,2014-12
3035768,1233,19046812110000121000000000U1,ESTETICA JULY HURTADO,ESTÉTICA JULY ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MEXICA,CALLE,CUITLAHUAC,CALLE,XICOTENCATL,CALLE,XOLA,224,B,NaN,NaN,NaN,NaN,COLONIA,AZTECA,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,21,8183534564,NaN,NaN,25.72189379,-100.2673351,2010-07
3035746,1233,19046812110009341000000000U6,ESTETICA MARY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MARIA CAMARA VELEZ,CALLE,CHIHUAHUA,CALLE,FRANCISCO VILLA,CALLE,BELISARIO DOMÍNGUEZ,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,FLORIDOS BOSQUES DEL NOGALAR (FOMERREY 90),NaN,NaN,NaN,66486,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,8180574199,NaN,NaN,25.72387783,-100.2699386,2010-07
3035761,1233,19046812110009121000000000U2,ESTETICA NORMA HURTADO,ESTÉTICA ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CUITLAHUAC,CALLE,TLALOC,CALLE,BOCHICA,CALLE,XICOTÉNCATL,221,NaN,NaN,NaN,NaN,SN,COLONIA,AZTECA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,17,8183502470,NORMALICIA_HURTADO@HOTMAIL.COM,NaN,25.72292876,-100.267475,2010-07
8684216,1233,19046812110014221000000000U3,ESTETICA UNISEX BENNY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SINALOA,CALLE,NUEVO LEON,CALLE,CHIHUAHUA,CALLE,VERACRUZ,701,NaN,NaN,NaN,NaN,NaN,COLONIA,AZTECA,NaN,NaN,NaN,66486,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,2,NaN,NaN,NaN,25.72275063,-100.2710853,2019-11
7656557,1248,19046812110019631000000000U8,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DIPUTADO GERZAYN R. UGARTE,CALLE,DIPUTADO FERNANDO GOMEZ PALACIO,CALLE,SILVESTRE DORADOR,CALLE,DIPUTADO ALMICAR VIDAL,503,A,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,23,NaN,NaN,NaN,25.71638705,-100.2608299,2019-11
3035466,1248,19046812110007171000000000U9,ESTETICA LIZZY LOOK,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROBERTO GARZA SADA,CALLE,DOÑA CECILIA,CALLE,DOÑA TERESA,CALLE,DOÑA EUGENIA,NaN,SN,NaN,NaN,NaN,A,COLONIA,COLONIAL LAGRANGE,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,4,NaN,NaN,NaN,25.71702886,-100.2648197,2010-07
3035478,1248,19046812110006351000000000U8,ESTETICA LORENA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DON DOMINGO,CALLE,LAGRANGE,CALLE,DOÑA EUGENIA,CALLE,DON JUAN,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,COLONIAL LAGRANGE,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,7,NaN,NaN,NaN,25.71671608,-100.263532,2010-07
8879940,1248,19046812110014191000000000U8,ESTETICA UNISEX,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DIPUTADO RAFAEL ESPELETA,CALLE,ANTIGUO CAMINO A APODACA,CALLE,DIPUTADO ENRIQUE SUAREZ,CALLE,SILVESTRE DORADOR,513,D,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO 2 DO SEC.,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,19,8123812591,NaN,NaN,25.71597261,-100.2623494,2019-11
6214913,1252,19046812110010241000000000U5,CHIQUIS ESTETICA UNISEX,ESTÉTICA MARY LU ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,DERECHOS DEL TRABAJADOR,CALLE,MARTIRES DE RIO BLANCO,PEATONAL,MARTIRES DE CHICAGO,PEATONAL,PLAN DE LA GARANTÍA DE LA LIBERTAD,304,A,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 4,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,14,NaN,NaN,NaN,25.71466849,-100.2631375,2010-07
2977888,1252,19046812110012111000000000U8,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CONFEDERACION DE TRABAJADORES DE MEXICO,PEATONAL,DE LA LIBERTAD,PEATONAL,DERECHO DE HUELGA,CALLE,DE LA LIBERTAD,704,NaN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO 4 SECTOR,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,30,NaN,NaN,NaN,25.71270337,-100.2625028,2014-12
2977897,1252,19046812110013291000000000U7,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,PEATONAL,P.DE 1917,PEATONAL,PEATONAL DE LA LIBERTAD,PEATONAL,PEATONAL DE LAS GARANTÍAS INDIVIDUALES,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 4,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,NaN,NaN,NaN,25.71200375,-100.2622577,2014-12
3035824,1252,19046812110000351000000000U4,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LIBERTAD DE EXPRESION,CALLE,CONFEDERACION DE TRABAJADORES DE MEXICO,CALLE,MARTIRES DE CANANEA,CALLE,MÁRTIRES DE CANANEA,350,NaN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO 4 SECTOR,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,26,NaN,NaN,NaN,25.71246462,-100.2655697,2010-07
7657460,1252,19046812110019951000000000U0,ESTETICA GENESIS,ESTETICA GENESIS ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DIPUTADO JOSE MARIA RODRIGUEZ,CALLE,DIPUTADO RAFAEL ESPELETA,AVENIDA,ROBERTO GARZA SADA,CALLE,DIPUTADO JORGE VON VERSEN,714,NaN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,3,NaN,NaN,NaN,25.71541625,-100.2632535,2019-11
3035860,1252,19046812110005351000000000U9,ESTETICA JUANY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FEDERACION DE TRABAJADORES DE NUEVO LEON,PEATONAL,PEATONAL DE LAS GARANTIAS INDIVIDUALES,AVENIDA,ROMULO GARZA,CALLE,LIBERTAD DE EXPRESIÓN,102,NaN,NaN,NaN,0,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 4,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,36,NaN,NaN,NaN,25.71150661,-100.2633636,2010-07
7658262,1252,19046812110020321000000000U3,ESTETICA KARLA NAILS,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,CALLE,FEDERACION DE TRABAJADORES DE NUEVO LEON,PEATONAL,P.DE 1917,PEATONAL,PEATONAL DE LAS GARANTÍAS INDIVIDUALES,801,A,NaN,NaN,0,NaN,COLONIA,CONTITUYENTES DENUEVO LEON 4 SECTOR,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,37,NaN,NaN,NaN,25.71194787,-100.2623423,2019-11
8754424,1252,19046812110015841000000000U7,ESTETICA MARIA BONITA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROBERTO GARZA SADA,CALLE,DIPUTADO MANUEL CEPEDA M.,CALLE,DIPUTADO F. R. VILLARREAL,CALLE,DIPUTADO RAFAEL ESPELETA,509,A,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO 2 SECTOR,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,7,NaN,NaN,NaN,25.71455216,-100.2628171,2019-11
7658260,1252,19046812110020311000000000U4,ESTETICA UNISEX EDITH,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CONFEDERACION DE TRABAJADORES DE MEXICO,AVENIDA,DERECHOS DEL TRABAJADOR,PEATONAL,DE LA LIBERTAD,AVENIDA,DERECHOS DEL TRABAJADOR,0,SN,NaN,NaN,0,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 4,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,25,NaN,NaN,NaN,25.71308224,-100.2621219,2019-11
3035885,1252,19046812110001191000000000U3,ESTETICA UNISEX IMAGE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LIBERTAD DE EXPRESION,PEATONAL,PEATONAL DE LAS GARANTIAS INDIVIDUALES,CALLE,CONFEDERACION DE TRABAJADORES DE MEXICO,PEATONAL,PLAN DE GUADALUPE,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO 4 SECTOR,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,32,8183792157,NaN,NaN,25.71160146,-100.2647971,2010-07
2977753,1267,19046812110010661000000000U4,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,IGNACIO DE LA LLAVE,PEATONAL,LA REFORMA,CALLE,IGNACIO MANUEL ALTAMIRANO,PEATONAL,JOSÉ SILVESTRE ARAMBERRI,521,NaN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 6,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,33,NaN,NaN,NaN,25.70914523,-100.2702155,2014-12
2977755,1267,19046812110012241000000000U3,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,IGNACIO DE LA LLAVE,PEATONAL,LA REFORMA,CALLE,PROLONGACION CHURUBUSCO,PEATONAL,JOSÉ SILVESTRE ARAMBERRI,409,NaN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 6,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,34,NaN,NaN,NaN,25.70924896,-100.2686548,2014-12
2977760,1267,19046812110013271000000000U9,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,IGNACIO RAMIREZ,CALLE,LERDO DE TEJADA,CALLE,GUILLERMO PRIETO,PEATONAL,CALLE DEL 57,420,NaN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 5,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,2,NaN,NaN,NaN,25.71264848,-100.266952,2014-12
2977761,1267,19046812110011851000000000U0,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,GUILLERMO PRIETO,CALLE,IGNACIO RAMIREZ,PEATONAL,CALLE DEL 57,CALLE,LERDO DE TEJADA,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 5,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,2,NaN,NaN,NaN,25.71232577,-100.2667537,2014-12
3035813,1267,19046812110003301000000000U6,ESTETICA LUPITA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PROLONGACION CHURUBUSCO,CALLE,ANTIGUO CAMINO A APODACA,CALLE,GENERAL GERONIMO TREVIÑO,CALLE,SANTOS DEGOLLADO,638,NaN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO 6 SECTOR,NaN,NaN,NaN,66499,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,8183790371,NaN,NaN,25.71177805,-100.2682823,2010-07
7657525,1267,19046812110019981000000000U7,MIA SALON Y ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CIUDAD DE LOS ANGELES,CALLE,PROLONGACION CHURUBUSCO,CALLE,IGNACIO MANUEL ALTAMIRANO,PEATONAL,JOSÉ MARÍA ARTEAGA,1223,NaN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 6,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,38,NaN,NaN,NaN,25.7084768,-100.2688798,2019-11
8794161,1271,19046468112000571000000000U0,ESTETICA AUTOMOTRIZ,NaN,468112,Comercio al por menor de automóviles y camionetas usados,0 a 5 personas,CALLE,PUERTO MAGDALENA,CALLE,FELIPE ÁNGELES,AVENIDA,MARIO J. MONTEMAYOR,CALLE,PUERTO REAL,705,NaN,NaN,NaN,NaN,NaN,COLONIA,NUEVO MUNDO,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,15,NaN,NaN,NaN,25.71023625,-100.2469214,2019-11
9128949,1271,19046468112000611000000000U4,LAVADO Y ESTETICA DE AUTOS,NaN,468112,Comercio al por menor de automóviles y camionetas usados,0 a 5 personas,AVENIDA,MARIO J. MONTEMAYOR,CALLE,PUERTO MAGDALENA,CALLE,PUERTO REAL,CALLE,FELIPE ÁNGELES,702,NaN,NaN,NaN,NaN,NaN,COLONIA,NUEVO MUNDO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,15,NaN,NaN,NaN,25.71010001,-100.2469396,2019-11
3054091,1271,19046812110001301000000000U8,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PUERTO CORTEZ,CALLE,FELIPE ÁNGELES,AVENIDA,MARIO J. MONTEMAYOR,CALLE,PUERTO REAL,812,NaN,NaN,NaN,NaN,NaN,COLONIA,NUEVO MUNDO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,18,8183775173,NaN,NaN,25.70952131,-100.2465164,2010-07
3032526,1271,19046812110005971000000000U4,ESTETICA BELL,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,AVE. GUSTAVO SADA PAZ,CALLE,HERCULES,AVENIDA,AVE.MARIO J. MONTEMAYOR,CALLE,HÉRCULES,208,C,NaN,NaN,NaN,NaN,COLONIA,CIUDAD IDEAL,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,27,8180305886,NaN,NaN,25.70740676,-100.2479308,2010-07
2979773,1271,19046812110011511000000000U0,ESTETICA LAYSHA BEAUTY SHOP,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,EL ROBLE,AVENIDA,CONDUCTORES,CALLE,HERCULES,CALLE,CALLE DE LOS LIRIOS,630,NaN,NaN,NaN,NaN,NaN,COLONIA,HACIENDA LOS MORALES 1 SECTOR,NaN,NaN,NaN,66495,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,8117736417,GABB_BABY0322@HOTMAIL.COM,NaN,25.71259824,-100.2495003,2014-12
8794097,1271,19046812110015921000000000U7,ESTETICA LUPITA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,EXCULTISMO,AVENIDA,CONDUCTORES,CALLE,HERCULES,CALLE,ALPINISMO,616,NaN,NaN,NaN,NaN,NaN,COLONIA,CIUDAD IDEAL,NaN,NaN,NaN,66479,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,13,NaN,NaN,NaN,25.70940924,-100.250637,2019-11
7657987,1271,19046812110020211000000000U6,ESTETICA STYLES,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ALPINISMO,CALLE,HERCULES,AVENIDA,MARIO J. MONTEMAYOR,CALLE,EXCULTISMO,733,NaN,NaN,NaN,NaN,NaN,COLONIA,CIUDAD IDELA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,14,8119844816,NaN,NaN,25.71006443,-100.2482245,2019-11
8816614,1271,19046812110020461000000000U7,ESTETICA UNISEX,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,MARIO J. MONTEMAYOR,CALLE,ALPINISMO,CALLE,SANTA LUCIA,CALLE,HÉRCULES,902,NaN,NaN,NaN,NaN,NaN,COLONIA,CIUDAD IDEAL,NaN,NaN,NaN,66495,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,12,8118754300,NaN,NaN,25.7103844,-100.2471033,2019-11
2979749,1271,19046812110014051000000000U4,ESTETICA Y BARBER SHOP,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PUERTO MARQUEZ,AVENIDA,MARIO J. MONTEMAYOR,CALLE,FELIPE ÁNGELES,CALLE,PUERTO CORTÉZ,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,NUEVO MUNDO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,20,NaN,NaN,NaN,25.70902106,-100.2468169,2014-12
8794164,1271,19046812110015971000000000U2,ESTETICA ZENCKA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,AVE. GUSTAVO SADA PAZ,CALLE,HERCULES,AVENIDA,AVE.MARIO J. MONTEMAYOR,AVENIDA,AVE.MARIO J. MONTEMAYOR,729,NaN,NaN,NaN,NaN,NaN,COLONIA,ADOLFO PRIETO,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,27,NaN,NaN,NaN,25.70736593,-100.2483761,2019-11
3032174,1286,19046812110007901000000000U9,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,RICARDO QUIROZ,CALLE,HERCULES,AVENIDA,AVE. CONDUCTORES,CALLE,RICARDO QUIROZ,613,NaN,NaN,NaN,0,NaN,COLONIA,CIUDAD IDEAL,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,27,8116171601,BLANCA_LAPINTO@HOTMAIL.COM,NaN,25.7066921,-100.2505987,2010-07
2979737,1286,19046812990000251000000000U1,ESTETICA CANINA GREÑAS,NaN,812990,Otros servicios personales,0 a 5 personas,AVENIDA,OSCAR ARIZPE,CALLE,SANTA CLARA,CALLE,SANTA CECILIA,CALLE,SANTA CECILIA,0,SN,NaN,NaN,NaN,NaN,COLONIA,INDUSTRIAS DEL VIDRIO 4 SECTOR,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,14,NaN,NaN,NaN,25.70793646,-100.2547261,2014-12
